This is Ipopt version 3.13.4, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:      758
Number of nonzeros in inequality constraint Jacobian.:       40
Number of nonzeros in Lagrangian Hessian.............:      660

Total number of variables............................:      248
                     variables with only lower bounds:        0
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:      218
Total number of inequality constraints...............:       40
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       40

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 603r 1.1130527e+02 5.16e-02 4.53e-01  -4.0 2.47e-02  -0.7 1.00e+00 1.00e+00h  1
 604r 1.1121889e+02 5.16e-02 1.47e+00  -4.0 7.26e-02  -1.2 1.00e+00 1.00e+00h  1
 605r 1.1098017e+02 5.16e-02 4.99e+00  -4.0 2.16e-01  -1.7 1.00e+00 1.00e+00h  1
 606r 1.1084644e+02 5.16e-02 1.18e+01  -4.0 8.00e-01  -2.2 1.66e-01 1.40e-01h  1
 607r 1.1074800e+02 5.16e-02 3.48e+02  -4.0 4.38e-01  -1.7 1.27e-01 4.30e-01f  1
 608r 1.1075674e+02 5.16e-02 3.47e+02  -4.0 2.48e+00  -1.3 2.04e-04 4.85e-03h  1
 609r 1.1075650e+02 5.16e-02 3.47e+02  -4.0 2.19e+02   0.0 4.72e-09 1.25e-06f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610r 1.1075578e+02 5.16e-02 4.38e+02  -4.0 9.18e-03   1.4 1.00e+00 1.31e-02h  1
 611r 1.1074481e+02 5.16e-02 1.26e-01  -4.0 1.48e-03   0.9 1.00e+00 1.00e+00f  1
 612r 1.1073399e+02 5.16e-02 6.18e-01  -4.0 1.02e-02   0.4 1.00e+00 1.00e+00h  1
 613r 1.1072680e+02 5.16e-02 4.68e+01  -4.0 5.02e-03  -0.1 9.18e-01 1.00e+00h  1
 614r 1.1068288e+02 5.16e-02 1.03e+00  -4.0 3.20e-02  -0.6 1.00e+00 1.00e+00h  1
 615r 1.1062157e+02 5.16e-02 4.26e+01  -4.0 4.16e-02  -1.0 7.46e-01 1.00e+00h  1
 616r 1.1055173e+02 5.16e-02 4.64e+01  -4.0 2.67e-01  -1.5 4.70e-01 2.56e-01h  1
 617r 1.1055036e+02 5.16e-02 7.71e+02  -4.0 8.01e-03  -0.2 1.00e+00 1.11e-01f  2
 618r 1.1052168e+02 5.16e-02 6.09e-01  -4.0 2.10e-02  -0.7 1.00e+00 1.00e+00h  1
 619r 1.1042997e+02 5.16e-02 6.19e+01  -4.0 7.69e-02  -1.1 6.90e-01 9.99e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620r 1.1043114e+02 5.16e-02 1.08e-01  -4.0 2.41e-04   2.0 1.00e+00 1.00e+00f  1
 621r 1.1043071e+02 5.16e-02 1.95e-02  -4.0 1.45e-04   1.5 1.00e+00 1.00e+00h  1
 622r 1.1042978e+02 5.16e-02 1.31e-02  -4.0 3.83e-04   1.1 1.00e+00 1.00e+00h  1
 623r 1.1042799e+02 5.16e-02 2.88e-02  -4.0 1.16e-03   0.6 1.00e+00 1.00e+00h  1
 624r 1.1042312e+02 5.16e-02 6.56e-02  -4.0 3.41e-03   0.1 1.00e+00 1.00e+00h  1
 625r 1.1040875e+02 5.16e-02 1.39e-01  -4.0 9.93e-03  -0.4 1.00e+00 1.00e+00h  1
 626r 1.1036743e+02 5.16e-02 3.78e-01  -4.0 2.86e-02  -0.9 1.00e+00 1.00e+00h  1
 627r 1.1025671e+02 5.16e-02 9.38e-01  -4.0 8.04e-02  -1.3 1.00e+00 1.00e+00h  1
 628r 1.0999491e+02 5.16e-02 1.95e+00  -4.0 2.13e-01  -1.8 1.00e+00 1.00e+00h  1
 629r 1.0943161e+02 5.16e-02 3.17e+01  -4.0 7.38e-01  -2.3 7.66e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630r 1.0920578e+02 5.16e-02 1.86e+01  -4.0 1.13e-01  -1.9 4.82e-01 7.57e-01h  1
 631r 1.0920563e+02 5.16e-02 1.93e+01  -4.0 9.39e-01  -1.4 8.73e-04 3.24e-03h  1
 632r 1.0920569e+02 5.16e-02 1.93e+01  -4.0 1.38e+02  -1.9 1.66e-07 1.01e-06f  2
 633r 1.0920566e+02 5.16e-02 6.63e+02  -4.0 2.95e-01   2.1 2.79e-02 8.11e-05h  1
 634r 1.0918643e+02 5.16e-02 1.44e+02  -4.0 3.51e-03   1.6 7.73e-01 8.75e-01f  1
 635r 1.0917018e+02 5.16e-02 8.42e+01  -4.0 1.16e-03   1.2 1.00e+00 7.26e-01f  1
 636r 1.0916170e+02 5.16e-02 1.74e-01  -4.0 2.27e-03   0.7 1.00e+00 1.00e+00f  1
 637r 1.0916132e+02 5.16e-02 1.85e-01  -4.0 1.95e-03   0.2 1.00e+00 1.00e+00f  1
 638r 1.0915840e+02 5.16e-02 3.93e-01  -4.0 4.65e-03  -0.3 1.00e+00 1.00e+00h  1
 639r 1.0915036e+02 5.16e-02 3.31e-01  -4.0 5.80e-03  -0.7 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640r 1.0912629e+02 5.16e-02 7.78e-01  -4.0 1.24e-02  -1.2 1.00e+00 1.00e+00h  1
 641r 1.0906077e+02 5.16e-02 1.96e+00  -4.0 3.90e-02  -1.7 1.00e+00 1.00e+00h  1
 642r 1.0905777e+02 5.16e-02 1.55e-01  -4.0 1.69e-03  -0.4 1.00e+00 1.00e+00h  1
 643r 1.0904926e+02 5.16e-02 2.72e-01  -4.0 4.66e-03  -0.8 1.00e+00 1.00e+00h  1
 644r 1.0902387e+02 5.16e-02 7.46e-01  -4.0 1.37e-02  -1.3 1.00e+00 1.00e+00h  1
 645r 1.0895640e+02 5.16e-02 1.93e+00  -4.0 4.48e-02  -1.8 1.00e+00 1.00e+00h  1
 646r 1.0895620e+02 5.16e-02 2.40e-01  -4.0 3.44e-04   1.3 1.00e+00 1.00e+00h  1
 647r 1.0895590e+02 5.16e-02 7.89e-02  -4.0 3.11e-04   0.9 1.00e+00 1.00e+00h  1
 648r 1.0895555e+02 5.16e-02 6.05e-02  -4.0 7.78e-04   0.4 1.00e+00 1.00e+00h  1
 649r 1.0895434e+02 5.16e-02 1.28e-01  -4.0 1.65e-03  -0.1 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 650r 1.0895063e+02 5.16e-02 2.39e-01  -4.0 2.78e-03  -0.6 1.00e+00 1.00e+00h  1
 651r 1.0893954e+02 5.16e-02 4.02e-01  -4.0 6.37e-03  -1.0 1.00e+00 1.00e+00h  1
 652r 1.0890686e+02 5.16e-02 8.79e-01  -4.0 1.83e-02  -1.5 1.00e+00 1.00e+00h  1
 653r 1.0889586e+02 5.16e-02 3.15e-01  -4.0 6.39e-03  -1.1 1.00e+00 1.00e+00h  1
 654r 1.0889176e+02 5.16e-02 1.16e-01  -4.0 2.40e-03  -0.7 1.00e+00 1.00e+00h  1
 655r 1.0887960e+02 5.16e-02 3.36e-01  -4.0 7.04e-03  -1.1 1.00e+00 1.00e+00h  1
 656r 1.0887520e+02 5.16e-02 1.24e-01  -4.0 2.59e-03  -0.7 1.00e+00 1.00e+00h  1
 657r 1.0886189e+02 5.16e-02 3.61e-01  -4.0 7.69e-03  -1.2 1.00e+00 1.00e+00h  1
 658r 1.0885720e+02 5.16e-02 1.33e-01  -4.0 2.78e-03  -0.8 1.00e+00 1.00e+00h  1
 659r 1.0884218e+02 5.16e-02 6.41e-01  -4.0 8.60e-03  -1.2 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 660r 1.0877112e+02 5.16e-02 5.19e+01  -4.0 6.09e-02  -1.7 7.33e-01 1.00e+00h  1
 661r 1.0877059e+02 5.16e-02 2.43e-01  -4.0 2.48e-04   1.4 1.00e+00 1.00e+00h  1
 662r 1.0876956e+02 5.16e-02 1.73e-01  -4.0 3.50e-04   0.9 1.00e+00 1.00e+00h  1
 663r 1.0876619e+02 5.16e-02 2.38e+01  -4.0 2.50e-03   0.5 8.63e-01 1.00e+00H  1
 664r 1.0876384e+02 5.16e-02 5.88e+01  -4.0 8.01e-03   0.9 1.00e+00 4.01e-01h  2
 665r 1.0876178e+02 5.16e-02 5.59e-01  -4.0 8.24e-04   1.3 1.00e+00 1.00e+00h  1
 666r 1.0876008e+02 5.16e-02 1.74e+02  -4.0 4.06e-03   0.8 1.00e+00 2.91e-01h  2
 667r 1.0875349e+02 5.16e-02 1.55e+00  -4.0 3.07e-03   0.4 1.00e+00 1.00e+00h  1
 668r 1.0875259e+02 5.16e-02 1.11e+00  -4.0 7.05e-03  -0.1 1.00e+00 1.00e+00h  1
 669r 1.0874899e+02 5.16e-02 4.07e+00  -4.0 2.16e-02  -0.6 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 670r 1.0874800e+02 5.16e-02 1.28e+00  -4.0 7.14e-03  -0.2 1.00e+00 1.00e+00h  1
 671r 1.0874615e+02 5.16e-02 4.10e+00  -4.0 2.21e-02  -0.7 1.00e+00 1.00e+00h  1
 672r 1.0874727e+02 5.16e-02 1.07e+01  -4.0 5.93e-02  -1.1 1.00e+00 1.00e+00h  1
 673r 1.0877745e+02 5.16e-02 2.37e+01  -4.0 1.42e-01  -1.6 1.00e+00 1.00e+00h  1
 674r 1.0880737e+02 5.16e-02 2.64e+01  -4.0 3.24e-01  -2.1 4.62e-01 2.01e-01h  2
 675r 1.0880782e+02 5.16e-02 3.57e+02  -4.0 1.63e-01   1.1 1.48e-02 5.99e-03h  2
 676r 1.0880821e+02 5.16e-02 6.97e-01  -4.0 9.72e-04   1.5 1.00e+00 1.00e+00h  1
 677r 1.0880755e+02 5.16e-02 7.14e-01  -4.0 8.57e-04   1.0 1.00e+00 1.00e+00h  1
 678r 1.0880787e+02 5.16e-02 1.66e-01  -4.0 9.96e-04   0.5 1.00e+00 1.00e+00h  1
 679r 1.0880871e+02 5.16e-02 4.42e-01  -4.0 2.75e-03   0.0 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 680r 1.0881090e+02 5.16e-02 1.36e+00  -4.0 7.82e-03  -0.4 1.00e+00 1.00e+00H  1
 681r 1.0881091e+02 5.16e-02 3.97e+01  -4.0 2.34e-02  -0.9 1.00e+00 1.95e-03h 10
 682r 1.0881092e+02 5.16e-02 5.36e+01  -4.0 6.60e-02  -1.4 1.00e+00 2.44e-04h 13
 683r 1.0881092e+02 5.16e-02 5.54e+01  -4.0 1.71e-01  -1.9 1.00e+00 6.10e-05h 15
 684r 1.0881092e+02 5.16e-02 1.98e+02  -4.0 2.07e+00  -2.3 6.17e-01 3.10e-06h 18
 685r 1.0881092e+02 5.16e-02 7.98e+01  -4.0 1.89e-01  -1.9 1.00e+00 3.05e-05h 16
 686r 1.0881093e+02 5.16e-02 5.56e+01  -4.0 8.12e-02  -1.5 1.00e+00 2.44e-04h 13
 687r 1.0881093e+02 5.16e-02 5.04e+01  -4.0 2.09e-01  -2.0 1.00e+00 3.05e-05h 16
 688r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 9.03e-02  -1.5 1.00e+00 1.22e-04h 14
 689r 1.0881094e+02 5.16e-02 4.59e+01  -4.0 2.32e-01  -2.0 1.00e+00 3.81e-06h 19
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 690r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 1.00e-01  -1.6 1.00e+00 7.63e-06h 18
 691r 1.0895734e+02 5.16e-02 3.49e+01  -4.0 2.59e-01  -2.1 1.00e+00 1.00e+00w  1
 692r 1.0898848e+02 5.16e-02 9.03e+00  -4.0 6.59e-02  -1.6 1.00e+00 1.00e+00w  1
 693r 1.0911621e+02 5.16e-02 1.61e+01  -4.0 2.16e-01  -2.1 1.00e+00 1.00e+00w  1
 694r 1.0881094e+02 5.16e-02 4.97e+01  -4.0 4.55e-02  -1.7 1.00e+00 3.81e-06h 18
 695r 1.0881094e+02 5.16e-02 6.27e+01  -4.0 3.71e-01  -2.2 1.00e+00 3.64e-12h 39
 696r 1.0881094e+02 5.16e-02 5.44e+01  -4.0 1.35e-01  -1.7 1.00e+00 5.68e-14h 45
 697r 1.0881094e+02 5.16e-02 6.65e+01  -4.0 5.05e-01  -2.2 1.00e+00 2.33e-10h 33
 698r 1.0881094e+02 5.16e-02 5.17e+01  -4.0 1.50e-01  -1.8 1.00e+00 2.84e-14h 46
 699r 1.0881094e+02 5.16e-02 8.96e+01  -4.0 7.57e-01  -2.3 1.00e+00 1.78e-15h 50
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 700r 1.0881094e+02 5.16e-02 4.80e+01  -4.0 1.65e-01  -1.8 1.00e+00 7.28e-12h 38
 701r 1.0881094e+02 5.16e-02 1.90e+02  -4.0 1.44e+00  -2.3 8.98e-01 3.42e-11h 35
 702r 1.0881094e+02 5.16e-02 7.61e+01  -4.0 1.83e-01  -1.9 1.00e+00 1.42e-14h 47
 703r 1.0881094e+02 5.16e-02 2.20e+02  -4.0 9.89e+00  -2.4 1.27e-01 7.86e-17h 51
 704r 1.0891369e+02 5.16e-02 2.89e+01  -4.0 2.02e-01  -1.9 1.00e+00 1.00e+00w  1
 705r 1.0894196e+02 5.16e-02 8.23e+00  -4.0 5.78e-02  -1.5 1.00e+00 1.00e+00w  1
 706r 1.0903873e+02 5.16e-02 1.57e+01  -4.0 1.48e-01  -2.0 1.00e+00 1.00e+00w  1
 707r 1.0881094e+02 5.16e-02 8.85e+01  -4.0 3.92e-02  -1.6 1.00e+00 3.55e-15h 48
 708r 1.0881094e+02 5.16e-02 5.10e+01  -4.0 2.49e-01  -2.1 1.00e+00 8.88e-16h 51
 709r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 1.07e-01  -1.6 1.00e+00 5.68e-14h 45
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 710r 1.0881094e+02 5.16e-02 5.28e+01  -4.0 2.81e-01  -2.1 1.00e+00 4.55e-13h 42
 711r 1.0881094e+02 5.16e-02 5.66e+01  -4.0 1.19e-01  -1.7 1.00e+00 4.55e-13h 42
 712r 1.0881094e+02 5.16e-02 5.78e+01  -4.0 3.42e-01  -2.2 1.00e+00 2.84e-14h 46
 713r 1.0881094e+02 5.16e-02 5.51e+01  -4.0 1.31e-01  -1.7 1.00e+00 5.68e-14h 45
 714r 1.0881094e+02 5.16e-02 6.40e+01  -4.0 4.53e-01  -2.2 1.00e+00 1.49e-08h 27
 715r 1.0881094e+02 5.16e-02 5.27e+01  -4.0 1.45e-01  -1.8 1.00e+00 7.11e-15h 48
 716r 1.0881094e+02 5.16e-02 7.83e+01  -4.0 6.52e-01  -2.3 1.00e+00 2.91e-11h 36
 717r 1.0888534e+02 5.16e-02 2.39e+01  -4.0 1.60e-01  -1.8 1.00e+00 1.00e+00w  1
 718r 1.0939446e+02 5.16e-02 3.73e+01  -4.0 9.01e-01  -2.3 1.00e+00 9.71e-01w  1
 719r 1.0929840e+02 5.16e-02 1.04e+01  -4.0 5.55e-02  -1.9 1.00e+00 1.00e+00w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 720r 1.0881094e+02 5.16e-02 4.93e+01  -4.0 1.07e+00  -2.4 1.00e+00 1.49e-08h 26
 721r 1.0881094e+02 5.16e-02 5.18e+01  -4.0 1.95e-01  -1.9 1.00e+00 2.33e-10h 33
 722r 1.0881094e+02 5.16e-02 5.78e+01  -4.0 8.43e-02  -1.5 1.00e+00 9.31e-10h 31
 723r 1.0881094e+02 5.16e-02 4.87e+01  -4.0 2.17e-01  -2.0 1.00e+00 1.46e-11h 37
 724r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 9.36e-02  -1.6 1.00e+00 7.28e-12h 38
 725r 1.0881094e+02 5.16e-02 4.72e+01  -4.0 2.41e-01  -2.0 1.00e+00 1.49e-08h 27
 726r 1.0881094e+02 5.16e-02 5.76e+01  -4.0 1.04e-01  -1.6 1.00e+00 7.11e-15h 48
 727r 1.0881094e+02 5.16e-02 5.12e+01  -4.0 2.70e-01  -2.1 1.00e+00 2.98e-08h 26
 728r 1.0881094e+02 5.16e-02 5.69e+01  -4.0 1.15e-01  -1.7 1.00e+00 7.11e-15h 48
 729r 1.0881094e+02 5.16e-02 5.61e+01  -4.0 3.16e-01  -2.1 1.00e+00 4.77e-07h 22
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 730r 1.0886543e+02 5.16e-02 1.96e+01  -4.0 1.27e-01  -1.7 1.00e+00 1.00e+00w  1
 731r 1.0907814e+02 5.16e-02 2.94e+01  -4.0 3.67e-01  -2.2 1.00e+00 1.00e+00w  1
 732r 1.0909779e+02 5.16e-02 7.85e+00  -4.0 6.14e-02  -1.8 1.00e+00 1.00e+00w  1
 733r 1.0881094e+02 5.16e-02 5.56e+01  -4.0 3.42e-01  -2.2 1.00e+00 2.84e-14h 45
 734r 1.0881094e+02 5.16e-02 5.74e+01  -4.0 1.55e-01  -1.8 1.00e+00 5.68e-14h 45
 735r 1.0881094e+02 5.16e-02 1.12e+02  -4.0 9.15e-01  -2.3 1.00e+00 3.21e-15h 49
 736r 1.0881094e+02 5.16e-02 4.63e+01  -4.0 1.71e-01  -1.9 1.00e+00 2.91e-11h 36
 737r 1.0881094e+02 5.16e-02 1.98e+02  -4.0 2.07e+00  -2.3 6.13e-01 2.94e-15h 48
 738r 1.0881094e+02 5.16e-02 8.00e+01  -4.0 1.90e-01  -1.9 1.00e+00 1.46e-11h 37
 739r 1.0881094e+02 5.16e-02 5.56e+01  -4.0 8.14e-02  -1.5 1.00e+00 5.82e-11h 35
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 740r 1.0881094e+02 5.16e-02 5.03e+01  -4.0 2.10e-01  -2.0 1.00e+00 2.27e-13h 43
 741r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 9.04e-02  -1.5 1.00e+00 9.09e-13h 41
 742r 1.0881094e+02 5.16e-02 4.60e+01  -4.0 2.33e-01  -2.0 1.00e+00 5.68e-14h 45
 743r 1.0885094e+02 5.16e-02 1.58e+01  -4.0 1.00e-01  -1.6 1.00e+00 1.00e+00w  1
 744r 1.0898992e+02 5.16e-02 2.63e+01  -4.0 2.19e-01  -2.1 1.00e+00 1.00e+00w  1
 745r 1.0901897e+02 5.16e-02 7.28e+00  -4.0 5.46e-02  -1.6 1.00e+00 1.00e+00w  1
 746r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 2.08e-01  -2.1 1.00e+00 2.38e-07h 22
 747r 1.0881094e+02 5.16e-02 5.90e+01  -4.0 1.23e-01  -1.7 1.00e+00 1.82e-12h 40
 748r 1.0881094e+02 5.16e-02 5.95e+01  -4.0 3.75e-01  -2.2 1.00e+00 9.54e-07h 21
 749r 1.0881094e+02 5.16e-02 5.43e+01  -4.0 1.36e-01  -1.7 1.00e+00 4.77e-07h 22
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 750r 1.0881094e+02 5.16e-02 6.66e+01  -4.0 5.07e-01  -2.2 1.00e+00 3.64e-12h 39
 751r 1.0881094e+02 5.16e-02 5.17e+01  -4.0 1.50e-01  -1.8 1.00e+00 7.45e-09h 28
 752r 1.0881094e+02 5.16e-02 9.02e+01  -4.0 7.64e-01  -2.3 1.00e+00 1.82e-12h 40
 753r 1.0881094e+02 5.16e-02 4.79e+01  -4.0 1.66e-01  -1.8 1.00e+00 9.09e-13h 41
 754r 1.0881094e+02 5.16e-02 1.90e+02  -4.0 1.47e+00  -2.3 8.83e-01 6.59e-14h 44
 755r 1.0881094e+02 5.16e-02 7.63e+01  -4.0 1.84e-01  -1.9 1.00e+00 9.31e-10h 31
 756r 1.0923381e+02 5.16e-02 9.84e+01  -4.0 1.10e+01  -2.4 1.14e-01 7.94e-02w  1
 757r 1.0917020e+02 5.16e-02 3.07e+01  -4.0 1.55e-01  -2.0 1.00e+00 1.00e+00w  1
 758r 1.0920234e+02 5.16e-02 7.55e+00  -4.0 4.59e-02  -1.5 1.00e+00 1.00e+00w  1
 759r 1.0881094e+02 5.16e-02 2.21e+02  -4.0 9.36e-02  -2.0 1.14e-01 3.61e-14h 41
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 760r 1.0881094e+02 5.16e-02 4.86e+01  -4.0 9.73e-02  -1.6 1.00e+00 1.86e-09h 30
 761r 1.0881094e+02 5.16e-02 4.86e+01  -4.0 2.50e-01  -2.1 1.00e+00 4.55e-13h 42
 762r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 1.07e-01  -1.6 1.00e+00 4.66e-10h 32
 763r 1.0881094e+02 5.16e-02 5.28e+01  -4.0 2.81e-01  -2.1 1.00e+00 2.91e-11h 36
 764r 1.0881094e+02 5.16e-02 5.65e+01  -4.0 1.19e-01  -1.7 1.00e+00 2.84e-14h 46
 765r 1.0881094e+02 5.16e-02 5.79e+01  -4.0 3.44e-01  -2.2 1.00e+00 1.14e-13h 44
 766r 1.0881094e+02 5.16e-02 5.50e+01  -4.0 1.31e-01  -1.7 1.00e+00 2.91e-11h 36
 767r 1.0881094e+02 5.16e-02 6.41e+01  -4.0 4.55e-01  -2.2 1.00e+00 5.68e-14h 45
 768r 1.0881094e+02 5.16e-02 5.27e+01  -4.0 1.45e-01  -1.8 1.00e+00 5.82e-11h 35
 769r 1.0918532e+02 5.16e-02 4.67e+01  -4.0 6.57e-01  -2.3 1.00e+00 1.00e+00w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 770r 1.0915948e+02 5.16e-02 1.15e+01  -4.0 6.70e-02  -1.8 1.00e+00 1.00e+00w  1
 771r 1.0944201e+02 5.16e-02 1.90e+01  -4.0 4.99e-01  -2.3 1.00e+00 1.00e+00w  1
 772r 1.0881094e+02 5.16e-02 7.89e+01  -4.0 3.06e-02  -1.9 1.00e+00 9.31e-10h 30
 773r 1.0881094e+02 5.16e-02 2.47e+02  -4.0 3.52e+00  -2.4 3.04e-01 2.46e-15h 48
 774r 1.0881094e+02 5.16e-02 8.50e+01  -4.0 1.97e-01  -1.9 1.00e+00 2.84e-14h 46
 775r 1.0881094e+02 5.16e-02 5.57e+01  -4.0 8.44e-02  -1.5 1.00e+00 5.82e-11h 35
 776r 1.0881094e+02 5.16e-02 4.89e+01  -4.0 2.17e-01  -2.0 1.00e+00 5.82e-11h 35
 777r 1.0881094e+02 5.16e-02 5.78e+01  -4.0 9.37e-02  -1.6 1.00e+00 2.84e-14h 46
 778r 1.0881094e+02 5.16e-02 4.72e+01  -4.0 2.42e-01  -2.0 1.00e+00 1.46e-11h 37
 779r 1.0881094e+02 5.16e-02 5.75e+01  -4.0 1.04e-01  -1.6 1.00e+00 5.82e-11h 35
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 780r 1.0881094e+02 5.16e-02 5.13e+01  -4.0 2.70e-01  -2.1 1.00e+00 4.55e-13h 42
 781r 1.0881094e+02 5.16e-02 5.69e+01  -4.0 1.15e-01  -1.7 1.00e+00 4.55e-13h 42
 782r 1.0899910e+02 5.16e-02 3.87e+01  -4.0 3.17e-01  -2.1 1.00e+00 1.00e+00w  1
 783r 1.0902734e+02 5.16e-02 9.64e+00  -4.0 6.93e-02  -1.7 1.00e+00 1.00e+00w  1
 784r 1.0918609e+02 5.16e-02 1.66e+01  -4.0 2.82e-01  -2.2 1.00e+00 1.00e+00w  1
 785r 1.0881094e+02 5.16e-02 5.62e+01  -4.0 4.75e-02  -1.8 1.00e+00 1.42e-14h 46
 786r 1.0881094e+02 5.16e-02 7.39e+01  -4.0 5.72e-01  -2.2 1.00e+00 1.91e-06h 20
 787r 1.0881094e+02 5.16e-02 5.07e+01  -4.0 1.55e-01  -1.8 1.00e+00 9.54e-07h 21
 788r 1.0881094e+02 5.16e-02 1.06e+02  -4.0 9.20e-01  -2.3 1.00e+00 1.35e-08h 27
 789r 1.0881094e+02 5.16e-02 4.63e+01  -4.0 1.71e-01  -1.9 1.00e+00 7.11e-15h 48
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 790r 1.0881094e+02 5.16e-02 1.98e+02  -4.0 2.11e+00  -2.3 6.00e-01 1.15e-14h 46
 791r 1.0881094e+02 5.16e-02 8.03e+01  -4.0 1.90e-01  -1.9 1.00e+00 2.27e-13h 43
 792r 1.0881094e+02 5.16e-02 5.56e+01  -4.0 8.15e-02  -1.5 1.00e+00 2.27e-13h 43
 793r 1.0881094e+02 5.16e-02 5.02e+01  -4.0 2.10e-01  -2.0 1.00e+00 1.14e-13h 44
 794r 1.0881094e+02 5.16e-02 5.77e+01  -4.0 9.06e-02  -1.5 1.00e+00 5.82e-11h 35
 795r 1.0893647e+02 5.16e-02 3.25e+01  -4.0 2.33e-01  -2.0 1.00e+00 1.00e+00w  1
 796r 1.0896710e+02 5.16e-02 8.62e+00  -4.0 6.28e-02  -1.6 1.00e+00 1.00e+00w  1
 797r 1.0907959e+02 5.16e-02 1.59e+01  -4.0 1.83e-01  -2.1 1.00e+00 1.00e+00w  1
 798r 1.0881094e+02 5.16e-02 4.61e+01  -4.0 4.28e-02  -1.6 1.00e+00 7.28e-12h 37
 799r 1.0881094e+02 5.16e-02 5.72e+01  -4.0 2.93e-01  -2.1 1.00e+00 7.28e-12h 38
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 800r 1.0881094e+02 5.16e-02 5.61e+01  -4.0 1.23e-01  -1.7 1.00e+00 2.84e-14h 46
 801r 1.0881094e+02 5.16e-02 6.00e+01  -4.0 3.76e-01  -2.2 1.00e+00 3.55e-15h 49
 802r 1.0881094e+02 5.16e-02 5.43e+01  -4.0 1.36e-01  -1.7 1.00e+00 1.46e-11h 37
 803r 1.0881094e+02 5.16e-02 6.67e+01  -4.0 5.10e-01  -2.2 1.00e+00 2.27e-13h 43
 804r 1.0881094e+02 5.16e-02 5.16e+01  -4.0 1.50e-01  -1.8 1.00e+00 1.82e-12h 40
 805r 1.0881094e+02 5.16e-02 9.09e+01  -4.0 7.70e-01  -2.3 1.00e+00 1.42e-14h 47
 806r 1.0881094e+02 5.16e-02 4.78e+01  -4.0 1.66e-01  -1.8 1.00e+00 2.27e-13h 43
 807r 1.0881094e+02 5.16e-02 1.91e+02  -4.0 1.49e+00  -2.3 8.68e-01 1.09e-06h 20
 808r 1.0890084e+02 5.16e-02 2.67e+01  -4.0 1.84e-01  -1.9 1.00e+00 1.00e+00w  1
 809r 1.0934574e+02 5.16e-02 4.28e+01  -4.0 4.45e+00  -2.4 2.48e-01 1.99e-01w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
